Row ID,Order ID,Customer ID,Geo Key,Product ID,Order Date,Ship Date,Sum of Sales,Sum of Profit,Sum of Quantity,Ship Mode,Sum of Discount
3575,US-2024-163181,AB-10105,Houston|Texas,OFF-BI-10000474,2024-11-07 00:00:00,2024-11-12 00:00:00,32.06,-51.296,10,Standard Class,0.8
3582,US-2024-163181,AB-10105,Houston|Texas,OFF-ST-10000129,2024-11-07 00:00:00,2024-11-12 00:00:00,177.648,-28.8678,2,Standard Class,0.2
3583,US-2024-163181,AB-10105,Houston|Texas,OFF-ST-10001713,2024-11-07 00:00:00,2024-11-12 00:00:00,84.784,-16.9568,2,Standard Class,0.2
3584,US-2024-163181,AB-10105,Houston|Texas,TEC-MA-10001016,2024-11-07 00:00:00,2024-11-12 00:00:00,287.91,33.5895,3,Standard Class,0.4
1922,US-2023-103100,AB-10105,Indianapolis|Indiana,OFF-BI-10004600,2023-12-20 00:00:00,2023-12-23 00:00:00,1103.97,496.7865,3,First Class,0
1925,US-2023-103100,AB-10105,Indianapolis|Indiana,OFF-LA-10003720,2023-12-20 00:00:00,2023-12-23 00:00:00,3.69,1.7343,1,First Class,0
4282,US-2025-147431,AB-10105,New York City|New York,OFF-ST-10003994,2025-02-02 00:00:00,2025-02-07 00:00:00,117.96,5.898,2,Standard Class,0
7823,US-2026-126788,AB-10105,Pearland|Texas,TEC-PH-10001619,2026-06-05 00:00:00,2026-06-06 00:00:00,470.376,52.9173,3,First Class,0.2
5829,US-2025-122245,AB-10105,Phoenix|Arizona,FUR-TA-10002356,2025-09-25 00:00:00,2025-09-30 00:00:00,393.165,-204.4458,3,Standard Class,0.5
8784,US-2026-153822,AB-10105,Phoenix|Arizona,OFF-BI-10001460,2026-09-19 00:00:00,2026-09-25 00:00:00,18.18,-13.938,4,Standard Class,0.7
8786,US-2026-153822,AB-10105,Phoenix|Arizona,OFF-ST-10000321,2026-09-19 00:00:00,2026-09-25 00:00:00,12.624,-2.5248,2,Standard Class,0.2
8789,US-2026-153822,AB-10105,Phoenix|Arizona,TEC-AC-10000109,2026-09-19 00:00:00,2026-09-25 00:00:00,89.584,4.47920000000001,2,Standard Class,0.2
8791,US-2026-153822,AB-10105,Phoenix|Arizona,TEC-PH-10002415,2026-09-19 00:00:00,2026-09-25 00:00:00,471.92,29.495,2,Standard Class,0.2
7677,US-2026-121643,AB-10105,Portland|Oregon,TEC-PH-10002200,2026-05-18 00:00:00,2026-05-20 00:00:00,344.704,38.7792,2,First Class,0.2
9544,US-2026-158876,AB-10150,Carrollton|Texas,FUR-FU-10001967,2026-11-19 00:00:00,2026-11-21 00:00:00,15.992,-13.993,2,Second Class,0.6
9553,US-2026-158876,AB-10150,Carrollton|Texas,OFF-AR-10003373,2026-11-19 00:00:00,2026-11-21 00:00:00,99.136,8.6744,4,Second Class,0.2
9562,US-2026-158876,AB-10150,Carrollton|Texas,OFF-PA-10000308,2026-11-19 00:00:00,2026-11-21 00:00:00,16.896,5.28,4,Second Class,0.2
9565,US-2026-158876,AB-10150,Carrollton|Texas,OFF-SU-10001165,2026-11-19 00:00:00,2026-11-21 00:00:00,6.672,0.5004,1,Second Class,0.2
4275,US-2025-147970,AB-10150,Dallas|Texas,OFF-PA-10003936,2025-01-31 00:00:00,2025-02-02 00:00:00,15.552,5.4432,3,Second Class,0.2
8559,US-2026-120761,AB-10150,Long Beach|New York,TEC-AC-10000171,2026-09-04 00:00:00,2026-09-08 00:00:00,91.96,39.5428,4,Standard Class,0
3141,US-2024-168186,AB-10150,Tulsa|Oklahoma,OFF-PA-10000477,2024-09-10 00:00:00,2024-09-15 00:00:00,14.94,7.0218,3,Standard Class,0
156,US-2023-169061,AB-10150,Yonkers|New York,OFF-AR-10000588,2023-03-05 00:00:00,2023-03-08 00:00:00,59.52,15.4752,3,Second Class,0
157,US-2023-169061,AB-10150,Yonkers|New York,OFF-BI-10001617,2023-03-05 00:00:00,2023-03-08 00:00:00,49.632,16.7508,6,Second Class,0.2
158,US-2023-169061,AB-10150,Yonkers|New York,OFF-PA-10001878,2023-03-05 00:00:00,2023-03-08 00:00:00,97.82,45.9754,2,Second Class,0
159,US-2023-169061,AB-10150,Yonkers|New York,OFF-SU-10000381,2023-03-05 00:00:00,2023-03-08 00:00:00,18.62,5.3998,2,Second Class,0
160,US-2023-169061,AB-10150,Yonkers|New York,TEC-AC-10002001,2023-03-05 00:00:00,2023-03-08 00:00:00,479.97,177.5889,3,Second Class,0
9830,US-2026-131212,AB-10165,Bellevue|Washington,OFF-BI-10000145,2026-12-05 00:00:00,2026-12-09 00:00:00,14.976,5.4288,6,Standard Class,0.2
9833,US-2026-131212,AB-10165,Bellevue|Washington,OFF-BI-10001617,2026-12-05 00:00:00,2026-12-09 00:00:00,24.816,8.3754,3,Standard Class,0.2
1592,US-2023-139500,AB-10165,Decatur|Illinois,FUR-CH-10002017,2023-11-16 00:00:00,2023-11-20 00:00:00,37.296,-1.0656,2,Standard Class,0.3
7310,US-2026-126634,AB-10165,Lakewood|California,FUR-FU-10004973,2026-03-30 00:00:00,2026-04-01 00:00:00,94.2,39.564,5,Second Class,0
8718,US-2026-145737,AB-10165,Lebanon|Tennessee,OFF-PA-10001033,2026-09-15 00:00:00,2026-09-20 00:00:00,163.96,59.4355,5,Standard Class,0.2
2744,US-2024-115945,AB-10165,Los Angeles|California,OFF-AR-10004062,2024-06-25 00:00:00,2024-07-01 00:00:00,20.96,5.24,2,Standard Class,0
2746,US-2024-115945,AB-10165,Los Angeles|California,OFF-BI-10004330,2024-06-25 00:00:00,2024-07-01 00:00:00,88.752,27.735,3,Standard Class,0.2
2304,US-2024-131534,AB-10165,Los Angeles|California,OFF-PA-10000743,2024-03-28 00:00:00,2024-04-02 00:00:00,33.4,16.032,5,Standard Class,0
2750,US-2024-115945,AB-10165,Los Angeles|California,OFF-ST-10001963,2024-06-25 00:00:00,2024-07-01 00:00:00,304.23,9.12689999999999,3,Standard Class,0
2306,US-2024-131534,AB-10165,Los Angeles|California,TEC-AC-10002253,2024-03-28 00:00:00,2024-04-02 00:00:00,166.24,24.936,1,Standard Class,0
2528,US-2024-144043,AB-10165,Louisville|Colorado,TEC-AC-10002718,2024-05-10 00:00:00,2024-05-15 00:00:00,46.688,-2.918,4,Standard Class,0.2
7409,US-2026-144932,AB-10165,Toledo|Ohio,OFF-AR-10001468,2026-04-14 00:00:00,2026-04-17 00:00:00,89.856,21.3408,3,First Class,0.2
7410,US-2026-144932,AB-10165,Toledo|Ohio,OFF-AR-10003560,2026-04-14 00:00:00,2026-04-17 00:00:00,14.592,2.5536,3,First Class,0.2
7413,US-2026-144932,AB-10165,Toledo|Ohio,OFF-PA-10004971,2026-04-14 00:00:00,2026-04-17 00:00:00,13.872,5.0286,3,First Class,0.2
1933,CA-2023-126634,AB-10165,Vancouver|British Columbia,FUR-FU-10004973,2023-12-20 00:00:00,2023-12-22 00:00:00,94.2,39.56,5,Second Class,0
10054,CA-2026-126634,AB-10165,Vancouver|British Columbia,FUR-FU-10004973,2026-12-20 00:00:00,2026-12-22 00:00:00,6.984,2.3571,1,Second Class,0.2
7907,US-2026-155873,AB-10255,Carlsbad|New Mexico,OFF-PA-10001246,2026-06-16 00:00:00,2026-06-21 00:00:00,19.44,9.3312,3,Standard Class,0
7909,US-2026-155873,AB-10255,Carlsbad|New Mexico,OFF-PA-10001815,2026-06-16 00:00:00,2026-06-21 00:00:00,192.16,92.2368,4,Standard Class,0
7910,US-2026-155873,AB-10255,Carlsbad|New Mexico,OFF-SU-10001165,2026-06-16 00:00:00,2026-06-21 00:00:00,16.68,4.3368,2,Standard Class,0
6709,US-2025-151155,AB-10255,Jackson|Mississippi,FUR-FU-10001918,2025-12-20 00:00:00,2025-12-24 00:00:00,18.92,7.3788,4,Standard Class,0
6710,US-2025-151155,AB-10255,Jackson|Mississippi,OFF-BI-10003910,2025-12-20 00:00:00,2025-12-24 00:00:00,15.42,6.939,2,Standard Class,0
7795,US-2026-127705,AB-10255,Lorain|Ohio,OFF-ST-10004507,2026-06-02 00:00:00,2026-06-06 00:00:00,27.44,2.401,2,Standard Class,0.2
7796,US-2026-127705,AB-10255,Lorain|Ohio,TEC-PH-10000347,2026-06-02 00:00:00,2026-06-06 00:00:00,2.97,-0.6435,1,Standard Class,0.4
796,US-2023-122679,AB-10255,Los Angeles|California,OFF-AR-10004757,2023-07-22 00:00:00,2023-07-28 00:00:00,19.68,6.4944,6,Standard Class,0
8150,US-2026-126662,AB-10255,Los Angeles|California,TEC-CO-10004202,2026-07-17 00:00:00,2026-07-21 00:00:00,479.984,89.997,2,Standard Class,0.2
2521,US-2024-142055,AB-10255,New York City|New York,OFF-PA-10003465,2024-05-08 00:00:00,2024-05-10 00:00:00,37.94,18.2112,2,First Class,0
3881,US-2024-110093,AB-10255,Philadelphia|Pennsylvania,OFF-PA-10000174,2024-12-03 00:00:00,2024-12-08 00:00:00,16.448,5.5512,2,Standard Class,0.2
3883,US-2024-110093,AB-10255,Philadelphia|Pennsylvania,TEC-AC-10000171,2024-12-03 00:00:00,2024-12-08 00:00:00,36.784,10.5754,2,Standard Class,0.2
5113,US-2025-158708,AB-10255,Plano|Texas,TEC-AC-10003133,2025-06-26 00:00:00,2025-06-29 00:00:00,13.616,3.5742,2,Second Class,0.2
6028,US-2025-151323,AB-10255,Seattle|Washington,OFF-FA-10002983,2025-10-23 00:00:00,2025-10-28 00:00:00,17.05,8.184,5,Standard Class,0
1622,US-2023-115336,AB-10600,Chicago|Illinois,OFF-BI-10001107,2023-11-18 00:00:00,2023-11-25 00:00:00,14.48,-23.892,5,Standard Class,0.8
3844,US-2024-158323,AB-10600,Jacksonville|North Carolina,FUR-FU-10001546,2024-11-30 00:00:00,2024-12-03 00:00:00,17.088,1.068,2,First Class,0.2
2162,US-2024-111234,AB-10600,Los Angeles|California,OFF-LA-10002271,2024-02-18 00:00:00,2024-02-22 00:00:00,9.24,4.4352,3,Standard Class,0
9392,US-2026-155425,AB-10600,Tucson|Arizona,FUR-CH-10003312,2026-11-10 00:00:00,2026-11-11 00:00:00,899.136,-146.1096,4,First Class,0.2
9397,US-2026-155425,AB-10600,Tucson|Arizona,OFF-BI-10001036,2026-11-10 00:00:00,2026-11-11 00:00:00,38.388,-25.592,14,First Class,0.7
9401,US-2026-155425,AB-10600,Tucson|Arizona,TEC-AC-10001314,2026-11-10 00:00:00,2026-11-11 00:00:00,239.952,-35.9928,6,First Class,0.2
9403,US-2026-155425,AB-10600,Tucson|Arizona,TEC-MA-10003183,2026-11-10 00:00:00,2026-11-11 00:00:00,95.994,-63.996,2,First Class,0.7
9405,US-2026-155425,AB-10600,Tucson|Arizona,TEC-PH-10002563,2026-11-10 00:00:00,2026-11-11 00:00:00,201.584,15.1188,2,First Class,0.2
7616,US-2026-158218,AC-10420,Houston|Texas,OFF-BI-10002133,2026-05-12 00:00:00,2026-05-15 00:00:00,34.24,-53.072,4,Second Class,0.8
7620,US-2026-158218,AC-10420,Houston|Texas,OFF-ST-10000563,2026-05-12 00:00:00,2026-05-15 00:00:00,127.92,-15.99,5,Second Class,0.2
4353,US-2025-144400,AC-10420,Philadelphia|Pennsylvania,OFF-EN-10004386,2025-02-23 00:00:00,2025-02-27 00:00:00,57.576,21.591,3,Standard Class,0.2
740,US-2023-129924,AC-10420,San Francisco|California,FUR-TA-10004575,2023-07-12 00:00:00,2023-07-17 00:00:00,698.352,-17.4588000000001,3,Standard Class,0.2
743,US-2023-129924,AC-10420,San Francisco|California,OFF-BI-10003314,2023-07-12 00:00:00,2023-07-17 00:00:00,7.712,2.7956,2,Standard Class,0.2
1433,US-2023-167262,AC-10450,Avondale|Arizona,TEC-PH-10000486,2023-10-31 00:00:00,2023-11-03 00:00:00,742.336,83.5127999999999,8,Second Class,0.2
10048,US-2026-158729,AC-10450,Lafayette|Louisiana,OFF-SU-10002881,2026-12-19 00:00:00,2026-12-21 00:00:00,1665.62,33.3124,2,First Class,0
8987,US-2026-141789,AC-10450,Minneapolis|Minnesota,OFF-BI-10001359,2026-10-03 00:00:00,2026-10-06 00:00:00,1793.98,843.1706,2,First Class,0
3597,US-2024-164441,AC-10450,New York City|New York,OFF-BI-10001922,2024-11-08 00:00:00,2024-11-13 00:00:00,52.272,17.6418,11,Standard Class,0.2
3604,US-2024-164441,AC-10450,New York City|New York,OFF-PA-10001667,2024-11-08 00:00:00,2024-11-13 00:00:00,17.94,8.073,3,Standard Class,0
5790,US-2025-116232,AC-10450,Pembroke Pines|Florida,OFF-BI-10004022,2025-09-22 00:00:00,2025-09-26 00:00:00,7.506,-6.0048,9,Standard Class,0.7
5792,US-2025-116232,AC-10450,Pembroke Pines|Florida,OFF-LA-10001158,2025-09-22 00:00:00,2025-09-26 00:00:00,16.56,5.796,2,Standard Class,0.2
6371,US-2025-163573,AC-10450,Seattle|Washington,OFF-BI-10004632,2025-11-24 00:00:00,2025-11-27 00:00:00,1219.96,381.2375,5,First Class,0.2
2699,US-2024-106495,AC-10450,Tampa|Florida,TEC-AC-10002718,2024-06-15 00:00:00,2024-06-17 00:00:00,11.672,-0.729500000000001,1,First Class,0.2
7261,US-2026-101637,AC-10615,Beaumont|Texas,OFF-ST-10002352,2026-03-24 00:00:00,2026-03-25 00:00:00,12.768,0.957599999999999,2,Same Day,0.2
